Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 86.0.4240.183,,,2020-11-04 13:45:33,2020-11-04 13:51:56,6m - 22.716s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 86.0.4240.183,,,2020-11-04 13:45:33,2020-11-04 13:46:29,55.459s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:45:34,2020-11-04 13:46:29,55.193s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 86.0.4240.183,,,2020-11-04 13:46:29,2020-11-04 13:47:37,1m - 8.284s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:46:29,2020-11-04 13:47:37,1m - 8.167s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 86.0.4240.183,,,2020-11-04 13:47:37,2020-11-04 13:47:43,5.517s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:47:37,2020-11-04 13:47:43,5.426s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 86.0.4240.183,,,2020-11-04 13:47:43,2020-11-04 13:48:10,27.614s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateaway_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:47:43,2020-11-04 13:48:10,27.515s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Update STATUS SUCCESS,Chrome 86.0.4240.183,,,2020-11-04 13:48:10,2020-11-04 13:48:13,2.306s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Update_STATUS_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:48:10,2020-11-04 13:48:13,2.213s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 86.0.4240.183,,,2020-11-04 13:48:13,2020-11-04 13:48:35,22.076s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:48:13,2020-11-04 13:48:35,21.997s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status SUCCESS,Chrome 86.0.4240.183,,,2020-11-04 13:48:35,2020-11-04 13:49:06,31.842s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:48:35,2020-11-04 13:49:06,31.723s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Update STATUS FAILED,Chrome 86.0.4240.183,,,2020-11-04 13:49:06,2020-11-04 13:49:09,2.877s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Update_STATUS_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:49:07,2020-11-04 13:49:09,2.785s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status FAILED,Chrome 86.0.4240.183,,,2020-11-04 13:49:09,2020-11-04 13:49:36,26.175s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:49:09,2020-11-04 13:49:36,26.098s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status FAILED,Chrome 86.0.4240.183,,,2020-11-04 13:49:36,2020-11-04 13:50:08,32.904s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:49:36,2020-11-04 13:50:08,32.817s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart DateEnd,Chrome 86.0.4240.183,,,2020-11-04 13:50:08,2020-11-04 13:50:45,36.377s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:50:09,2020-11-04 13:50:45,36.278s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart ONLY,Chrome 86.0.4240.183,,,2020-11-04 13:50:45,2020-11-04 13:51:18,33.309s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.183,,,2020-11-04 13:50:45,2020-11-04 13:51:18,33.225s,PASSED
,,,,,,,
