Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_JFS,Chrome 86.0.4240.80,,,2020-10-15 18:44:29,2020-10-15 18:44:56,27.557s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_JFS/Send Request KTP Search Result SGNC,Chrome 86.0.4240.80,,,2020-10-15 18:44:29,2020-10-15 18:44:56,27.384s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK JFS/Send_Request_KTP_Search_Result_SGNC.feature"")",Chrome 86.0.4240.80,,,2020-10-15 18:44:29,2020-10-15 18:44:56,27.193s,PASSED
