Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 85.0.4183.121,,,2020-09-24 00:40:29,2020-09-24 00:43:07,2m - 37.878s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 85.0.4183.121,,,2020-09-24 00:40:30,2020-09-24 00:41:11,41.411s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:40:30,2020-09-24 00:41:11,41.192s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 85.0.4183.121,,,2020-09-24 00:41:11,2020-09-24 00:42:16,1m - 5.168s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:41:11,2020-09-24 00:42:16,1m - 5.064s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-24 00:42:16,2020-09-24 00:42:17,0.739s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:42:16,2020-09-24 00:42:17,0.638s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-24 00:42:17,2020-09-24 00:42:32,15.129s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateaway Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:42:17,2020-09-24 00:42:32,15.040s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 85.0.4183.121,,,2020-09-24 00:42:32,2020-09-24 00:42:46,13.944s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:42:32,2020-09-24 00:42:46,13.851s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail,Chrome 85.0.4183.121,,,2020-09-24 00:42:46,2020-09-24 00:43:07,20.939s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:42:46,2020-09-24 00:43:07,20.850s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-24 00:43:07,2020-09-24 00:43:07,0.360s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-24 00:43:07,2020-09-24 00:43:07,0.253s,FAILED
