Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Non_Customer,Chrome 85.0.4183.121,,,2020-09-24 15:44:16,2020-09-24 15:47:01,2m - 44.805s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Open Menu SLIK Gateway Non Customer,Chrome 85.0.4183.121,,,2020-09-24 15:44:16,2020-09-24 15:45:00,43.333s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Open_Menu_SLIK_Gateway_Non_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:44:16,2020-09-24 15:45:00,43.152s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 85.0.4183.121,,,2020-09-24 15:45:00,2020-09-24 15:46:13,1m - 13.003s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:45:00,2020-09-24 15:46:13,1m - 12.891s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SELECT KTP NUMBER NON CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-24 15:46:13,2020-09-24 15:46:14,1.225s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SELECT_KTP_NUMBER_NON_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:46:13,2020-09-24 15:46:14,1.135s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-24 15:46:14,2020-09-24 15:46:29,14.974s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateaway Non Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:46:14,2020-09-24 15:46:29,14.882s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status REQUESTED,Chrome 85.0.4183.121,,,2020-09-24 15:46:29,2020-09-24 15:46:43,14.257s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_REQUESTED.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:46:29,2020-09-24 15:46:43,14.167s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail,Chrome 85.0.4183.121,,,2020-09-24 15:46:43,2020-09-24 15:47:00,17.237s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:46:43,2020-09-24 15:47:00,17.120s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-24 15:47:00,2020-09-24 15:47:01,0.548s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-24 15:47:00,2020-09-24 15:47:01,0.446s,PASSED
