Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 86.0.4240.111,,,2020-10-27 12:51:15,2020-10-27 12:55:24,4m - 9.208s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 86.0.4240.111,,,2020-10-27 12:51:15,2020-10-27 12:51:57,42.063s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:51:15,2020-10-27 12:51:57,41.884s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 86.0.4240.111,,,2020-10-27 12:51:57,2020-10-27 12:52:52,54.651s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:51:57,2020-10-27 12:52:52,54.531s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 86.0.4240.111,,,2020-10-27 12:52:52,2020-10-27 12:52:54,2.354s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:52:52,2020-10-27 12:52:54,2.256s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 86.0.4240.111,,,2020-10-27 12:52:54,2020-10-27 12:53:09,14.783s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateaway_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:52:54,2020-10-27 12:53:09,14.700s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 86.0.4240.111,,,2020-10-27 12:53:09,2020-10-27 12:53:24,15.451s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:53:09,2020-10-27 12:53:24,15.321s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status FAILED,Chrome 86.0.4240.111,,,2020-10-27 12:53:24,2020-10-27 12:53:50,25.496s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_FAILED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:53:24,2020-10-27 12:53:50,25.404s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-27 12:53:50,2020-10-27 12:54:07,17.229s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:53:50,2020-10-27 12:54:07,17.131s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-27 12:54:07,2020-10-27 12:54:29,21.672s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:54:07,2020-10-27 12:54:29,21.584s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-27 12:54:29,2020-10-27 12:54:49,20.687s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:54:29,2020-10-27 12:54:49,20.597s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status SUCCESS,Chrome 86.0.4240.111,,,2020-10-27 12:54:50,2020-10-27 12:55:08,18.739s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:54:50,2020-10-27 12:55:08,18.653s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status FAILED,Chrome 86.0.4240.111,,,2020-10-27 12:55:08,2020-10-27 12:55:24,15.852s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_FAILED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 12:55:08,2020-10-27 12:55:24,15.763s,PASSED
