Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 85.0.4183.121,,,2020-09-23 23:22:44,2020-09-23 23:26:16,3m - 31.273s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 85.0.4183.121,,,2020-09-23 23:22:44,2020-09-23 23:23:29,44.447s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:22:45,2020-09-23 23:23:29,44.268s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 85.0.4183.121,,,2020-09-23 23:23:29,2020-09-23 23:24:36,1m - 6.948s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:23:29,2020-09-23 23:24:36,1m - 6.827s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-23 23:24:36,2020-09-23 23:24:37,1.504s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:24:36,2020-09-23 23:24:37,1.413s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-23 23:24:37,2020-09-23 23:25:08,30.431s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateaway Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:24:37,2020-09-23 23:25:08,30.344s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 85.0.4183.121,,,2020-09-23 23:25:08,2020-09-23 23:25:54,45.956s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:25:08,2020-09-23 23:25:54,45.867s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail,Chrome 85.0.4183.121,,,2020-09-23 23:25:54,2020-09-23 23:26:15,21.108s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:25:54,2020-09-23 23:26:15,21.018s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-23 23:26:15,2020-09-23 23:26:16,0.669s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:26:15,2020-09-23 23:26:16,0.572s,PASSED
