Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Dashboard_for_BO_In_Payment,Chrome 87.0.4280.141,,,2021-01-22 10:56:19,2021-01-22 11:00:30,4m - 10.624s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Search_by_Status,Chrome 87.0.4280.141,,,2021-01-22 10:56:20,2021-01-22 10:58:53,2m - 33.827s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Search_by_Status.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:56:20,2021-01-22 10:58:53,2m - 33.627s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_View_Detail,Chrome 87.0.4280.141,,,2021-01-22 10:58:53,2021-01-22 10:59:34,41.102s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/View_Detail.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:58:53,2021-01-22 10:59:34,41.004s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Export_Data,Chrome 87.0.4280.141,,,2021-01-22 10:59:34,2021-01-22 10:59:45,10.526s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Export_Data.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:59:35,2021-01-22 10:59:45,10.437s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Generate_Outpayment,Chrome 87.0.4280.141,,,2021-01-22 10:59:45,2021-01-22 11:00:19,34.036s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Generate_Outpayment.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:59:45,2021-01-22 11:00:19,33.950s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Search_by_Contract_Number,Chrome 87.0.4280.141,,,2021-01-22 11:00:19,2021-01-22 11:00:30,10.949s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Search_by_Contract_Number.feature"")",Chrome 87.0.4280.141,,,2021-01-22 11:00:19,2021-01-22 11:00:30,10.864s,PASSED
