Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RTD,,,,2020-10-28 15:29:53,2020-10-28 15:30:00,7.633s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Not_Supported_Bank,,,,2020-10-28 15:29:53,2020-10-28 15:29:56,2.871s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Not_Supported_Bank.feature"")",,,,2020-10-28 15:29:53,2020-10-28 15:29:56,2.680s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Eligible_to_Disburse,,,,2020-10-28 15:29:56,2020-10-28 15:29:56,0.448s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Eligible_to_Disburse.feature"")",,,,2020-10-28 15:29:56,2020-10-28 15:29:56,0.347s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Ready_to_Disburse,,,,2020-10-28 15:29:56,2020-10-28 15:29:57,0.406s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Ready_to_Disburse.feature"")",,,,2020-10-28 15:29:56,2020-10-28 15:29:57,0.326s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_for_Approval_from_InPayment,,,,2020-10-28 15:29:57,2020-10-28 15:29:57,0.391s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_for_Approval_from_InPayment.feature"")",,,,2020-10-28 15:29:57,2020-10-28 15:29:57,0.283s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_DONE,,,,2020-10-28 15:29:57,2020-10-28 15:29:58,0.415s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_DONE.feature"")",,,,2020-10-28 15:29:57,2020-10-28 15:29:58,0.310s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Approval_From_Risk,,,,2020-10-28 15:29:58,2020-10-28 15:29:58,0.330s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Approval_From_Risk.feature"")",,,,2020-10-28 15:29:58,2020-10-28 15:29:58,0.254s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Manual_DIsbursment,,,,2020-10-28 15:29:58,2020-10-28 15:29:58,0.463s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Manual_DIsbursment.feature"")",,,,2020-10-28 15:29:58,2020-10-28 15:29:58,0.381s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_is_Not_Eligible_to_Disburse,,,,2020-10-28 15:29:58,2020-10-28 15:29:59,0.438s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_is_Not_Eligible_to_Disburse.feature"")",,,,2020-10-28 15:29:58,2020-10-28 15:29:59,0.351s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Insufficient_Fund,,,,2020-10-28 15:29:59,2020-10-28 15:29:59,0.321s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Insufficient_Fund.feature"")",,,,2020-10-28 15:29:59,2020-10-28 15:29:59,0.256s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_System_Error,,,,2020-10-28 15:29:59,2020-10-28 15:29:59,0.333s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_System_Error.feature"")",,,,2020-10-28 15:29:59,2020-10-28 15:29:59,0.259s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Success_to_Disburse,,,,2020-10-28 15:29:59,2020-10-28 15:30:00,0.294s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Success_to_Disburse.feature"")",,,,2020-10-28 15:30:00,2020-10-28 15:30:00,0.234s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Invalid_Bank_Account,,,,2020-10-28 15:30:00,2020-10-28 15:30:00,0.341s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Invalid_Bank_Account.feature"")",,,,2020-10-28 15:30:00,2020-10-28 15:30:00,0.258s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Partner_Confirmation,,,,2020-10-28 15:30:00,2020-10-28 15:30:00,0.353s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Partner_Confirmation.feature"")",,,,2020-10-28 15:30:00,2020-10-28 15:30:00,0.252s,PASSED
