Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 86.0.4240.80,,,2020-10-15 16:32:13,2020-10-15 16:37:51,5m - 38.284s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 86.0.4240.80,,,2020-10-15 16:32:13,2020-10-15 16:32:55,41.784s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:32:13,2020-10-15 16:32:55,41.599s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 86.0.4240.80,,,2020-10-15 16:32:55,2020-10-15 16:33:49,54.872s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:32:55,2020-10-15 16:33:49,54.760s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 86.0.4240.80,,,2020-10-15 16:33:49,2020-10-15 16:33:51,1.104s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:33:50,2020-10-15 16:33:51,1.004s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 86.0.4240.80,,,2020-10-15 16:33:51,2020-10-15 16:34:05,14.749s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateaway_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:33:51,2020-10-15 16:34:05,14.662s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 86.0.4240.80,,,2020-10-15 16:34:05,2020-10-15 16:34:47,41.555s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:34:05,2020-10-15 16:34:47,41.442s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status FAILED,Chrome 86.0.4240.80,,,2020-10-15 16:34:47,2020-10-15 16:35:29,42.045s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_FAILED.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:34:47,2020-10-15 16:35:29,41.958s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart DateEnd,Chrome 86.0.4240.80,,,2020-10-15 16:35:29,2020-10-15 16:35:47,18.517s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:35:29,2020-10-15 16:35:47,18.434s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart ONLY,Chrome 86.0.4240.80,,,2020-10-15 16:35:47,2020-10-15 16:36:08,20.385s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:35:48,2020-10-15 16:36:08,20.304s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateEnd ONLY,Chrome 86.0.4240.80,,,2020-10-15 16:36:08,2020-10-15 16:36:28,19.786s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:36:08,2020-10-15 16:36:28,19.694s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status SUCCESS,Chrome 86.0.4240.80,,,2020-10-15 16:36:28,2020-10-15 16:37:09,41.607s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_SUCCESS.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:36:28,2020-10-15 16:37:09,41.524s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status FAILED,Chrome 86.0.4240.80,,,2020-10-15 16:37:09,2020-10-15 16:37:51,41.656s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_FAILED.feature"")",Chrome 86.0.4240.80,,,2020-10-15 16:37:09,2020-10-15 16:37:51,41.573s,FAILED
