Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Non_Customer,Chrome 85.0.4183.121,,,2020-09-23 23:27:09,2020-09-23 23:29:54,2m - 45.410s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Open Menu SLIK Gateway Non Customer,Chrome 85.0.4183.121,,,2020-09-23 23:27:09,2020-09-23 23:27:54,45.558s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Open_Menu_SLIK_Gateway_Non_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:27:09,2020-09-23 23:27:54,45.377s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 85.0.4183.121,,,2020-09-23 23:27:54,2020-09-23 23:29:06,1m - 11.183s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:27:55,2020-09-23 23:29:06,1m - 11.075s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SELECT KTP NUMBER NON CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-23 23:29:06,2020-09-23 23:29:07,0.956s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SELECT_KTP_NUMBER_NON_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:29:06,2020-09-23 23:29:07,0.873s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-23 23:29:07,2020-09-23 23:29:21,14.409s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateaway Non Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:29:07,2020-09-23 23:29:21,14.322s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status REQUESTED,Chrome 85.0.4183.121,,,2020-09-23 23:29:21,2020-09-23 23:29:36,15.321s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_REQUESTED.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:29:21,2020-09-23 23:29:36,15.215s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail,Chrome 85.0.4183.121,,,2020-09-23 23:29:36,2020-09-23 23:29:54,17.305s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:29:36,2020-09-23 23:29:54,17.221s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-23 23:29:54,2020-09-23 23:29:54,0.482s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 23:29:54,2020-09-23 23:29:54,0.395s,PASSED
