Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Hold_Payment_Configuration,Chrome 87.0.4280.141,,,2021-01-21 17:58:47,2021-01-21 18:00:08,1m - 20.704s,FAILED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Release_Schedule,Chrome 87.0.4280.141,,,2021-01-21 17:58:47,2021-01-21 17:59:02,14.788s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Release_Schedule.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:58:47,2021-01-21 17:59:02,14.628s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Add_New_Schedule,Chrome 87.0.4280.141,,,2021-01-21 17:59:02,2021-01-21 17:59:24,22.431s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Add_New_Schedule.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:59:02,2021-01-21 17:59:24,22.332s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Date_is_NULL,Chrome 87.0.4280.141,,,2021-01-21 17:59:24,2021-01-21 18:00:02,37.508s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Date_is_NULL.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:59:25,2021-01-21 18:00:02,37.424s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Start_Date_Greater_than_Release_Date,Chrome 87.0.4280.141,,,2021-01-21 18:00:02,2021-01-21 18:00:08,5.803s,FAILED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Start_Date_Greater_than_Release_Date.feature"")",Chrome 87.0.4280.141,,,2021-01-21 18:00:02,2021-01-21 18:00:08,5.720s,FAILED
