Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 85.0.4183.102,,,2020-09-22 23:13:35,2020-09-22 23:16:16,2m - 40.689s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open_Menu_SLIK_Gateway_Customer,Chrome 85.0.4183.102,,,2020-09-22 23:13:35,2020-09-22 23:14:18,42.669s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:13:35,2020-09-22 23:14:18,42.495s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 85.0.4183.102,,,2020-09-22 23:14:18,2020-09-22 23:15:14,56.630s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:14:18,2020-09-22 23:15:14,56.503s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB,Chrome 85.0.4183.102,,,2020-09-22 23:15:14,2020-09-22 23:15:16,1.414s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:15:14,2020-09-22 23:15:16,1.323s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search_By_KTP,Chrome 85.0.4183.102,,,2020-09-22 23:15:16,2020-09-22 23:15:33,17.332s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateaway Customer Search_By_KTP.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:15:16,2020-09-22 23:15:33,17.246s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS,Chrome 85.0.4183.102,,,2020-09-22 23:15:33,2020-09-22 23:15:50,16.598s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:15:33,2020-09-22 23:15:50,16.506s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK_Gateway_Customer_View_Detail,Chrome 85.0.4183.102,,,2020-09-22 23:15:50,2020-09-22 23:16:15,25.099s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:15:50,2020-09-22 23:16:15,24.981s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete_KTPNumber_From_DB,Chrome 85.0.4183.102,,,2020-09-22 23:16:15,2020-09-22 23:16:16,0.760s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.102,,,2020-09-22 23:16:15,2020-09-22 23:16:16,0.661s,PASSED
