Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RTD,Chrome 87.0.4280.141,,,2021-01-21 17:35:44,2021-01-21 17:35:52,8.159s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Not_Supported_Bank,Chrome 87.0.4280.141,,,2021-01-21 17:35:44,2021-01-21 17:35:48,3.480s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Not_Supported_Bank.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:45,2021-01-21 17:35:48,3.310s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Eligible_to_Disburse,Chrome 87.0.4280.141,,,2021-01-21 17:35:48,2021-01-21 17:35:48,0.433s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Eligible_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:48,2021-01-21 17:35:48,0.312s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Ready_to_Disburse,Chrome 87.0.4280.141,,,2021-01-21 17:35:48,2021-01-21 17:35:49,0.291s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Ready_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:48,2021-01-21 17:35:49,0.229s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_for_Approval_from_InPayment,Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:49,0.332s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_for_Approval_from_InPayment.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:49,0.252s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_DONE,Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:49,0.396s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_DONE.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:49,0.316s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Approval_From_Risk,Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:50,0.373s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Approval_From_Risk.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:49,2021-01-21 17:35:50,0.277s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Manual_DIsbursment,Chrome 87.0.4280.141,,,2021-01-21 17:35:50,2021-01-21 17:35:50,0.455s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Manual_DIsbursment.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:50,2021-01-21 17:35:50,0.374s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_is_Not_Eligible_to_Disburse,Chrome 87.0.4280.141,,,2021-01-21 17:35:50,2021-01-21 17:35:51,0.390s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_is_Not_Eligible_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:50,2021-01-21 17:35:51,0.312s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Insufficient_Fund,Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.313s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Insufficient_Fund.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.236s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_System_Error,Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.334s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_System_Error.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.255s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Success_to_Disburse,Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.314s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Success_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:51,0.235s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Invalid_Bank_Account,Chrome 87.0.4280.141,,,2021-01-21 17:35:51,2021-01-21 17:35:52,0.317s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Invalid_Bank_Account.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:52,2021-01-21 17:35:52,0.242s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Partner_Confirmation,Chrome 87.0.4280.141,,,2021-01-21 17:35:52,2021-01-21 17:35:52,0.526s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Partner_Confirmation.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:35:52,2021-01-21 17:35:52,0.447s,PASSED
