Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Non_Customer,Chrome 86.0.4240.183,,,2020-11-04 14:16:45,2020-11-04 14:29:38,12m - 53.410s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Open Menu SLIK Gateway Non Customer,Chrome 86.0.4240.183,,,2020-11-04 14:16:45,2020-11-04 14:17:39,53.833s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Open_Menu_SLIK_Gateway_Non_Customer.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:16:45,2020-11-04 14:17:39,53.628s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.183,,,2020-11-04 14:17:39,2020-11-04 14:19:00,1m - 21.523s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:17:39,2020-11-04 14:19:00,1m - 21.408s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SELECT KTP NUMBER NON CUSTOMER from DB,Chrome 86.0.4240.183,,,2020-11-04 14:19:00,2020-11-04 14:19:05,5.089s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SELECT_KTP_NUMBER_NON_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:19:00,2020-11-04 14:19:05,4.993s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By KTP,Chrome 86.0.4240.183,,,2020-11-04 14:19:05,2020-11-04 14:19:29,23.510s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateaway_Non_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:19:05,2020-11-04 14:19:29,23.424s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status REQUESTED,Chrome 86.0.4240.183,,,2020-11-04 14:19:29,2020-11-04 14:19:51,21.972s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_REQUESTED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:19:29,2020-11-04 14:19:51,21.879s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status REQUESTED,Chrome 86.0.4240.183,,,2020-11-04 14:19:51,2020-11-04 14:20:19,27.885s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_REQUESTED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:19:51,2020-11-04 14:20:19,27.774s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Approve KTP Number,Chrome 86.0.4240.183,,,2020-11-04 14:20:19,2020-11-04 14:21:09,49.972s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Approve_KTP_Number.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:20:19,2020-11-04 14:21:09,49.882s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status APPROVED,Chrome 86.0.4240.183,,,2020-11-04 14:21:09,2020-11-04 14:21:38,29.654s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_APPROVED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:21:09,2020-11-04 14:21:38,29.570s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status APPROVED,Chrome 86.0.4240.183,,,2020-11-04 14:21:38,2020-11-04 14:22:08,29.223s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:21:38,2020-11-04 14:22:08,29.136s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.183,,,2020-11-04 14:22:08,2020-11-04 14:22:10,2.294s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:22:08,2020-11-04 14:22:10,2.209s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.183,,,2020-11-04 14:22:10,2020-11-04 14:23:32,1m - 22.503s,PASSED
