Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Non_Customer,Chrome 86.0.4240.111,,,2020-10-28 18:50:43,2020-10-28 18:57:55,7m - 12.125s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Open Menu SLIK Gateway Non Customer,Chrome 86.0.4240.111,,,2020-10-28 18:50:43,2020-10-28 18:51:26,42.590s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Open_Menu_SLIK_Gateway_Non_Customer.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:50:44,2020-10-28 18:51:26,42.404s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-28 18:51:26,2020-10-28 18:52:39,1m - 12.840s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:51:26,2020-10-28 18:52:39,1m - 12.723s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SELECT KTP NUMBER NON CUSTOMER from DB,Chrome 86.0.4240.111,,,2020-10-28 18:52:39,2020-10-28 18:52:40,1.415s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SELECT_KTP_NUMBER_NON_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:52:39,2020-10-28 18:52:40,1.331s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By KTP,Chrome 86.0.4240.111,,,2020-10-28 18:52:40,2020-10-28 18:52:55,14.234s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateaway_Non_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:52:40,2020-10-28 18:52:55,14.160s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status REQUESTED,Chrome 86.0.4240.111,,,2020-10-28 18:52:55,2020-10-28 18:53:09,14.827s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_REQUESTED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:52:55,2020-10-28 18:53:09,14.671s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status REQUESTED,Chrome 86.0.4240.111,,,2020-10-28 18:53:09,2020-10-28 18:53:25,15.682s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_REQUESTED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:53:09,2020-10-28 18:53:25,15.601s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Approve KTP Number,Chrome 86.0.4240.111,,,2020-10-28 18:53:25,2020-10-28 18:53:56,31.138s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Approve_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:53:25,2020-10-28 18:53:56,30.984s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status APPROVED,Chrome 86.0.4240.111,,,2020-10-28 18:53:56,2020-10-28 18:54:14,18.015s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:53:56,2020-10-28 18:54:14,17.918s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.111,,,2020-10-28 18:54:14,2020-10-28 18:54:15,0.608s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:54:14,2020-10-28 18:54:15,0.502s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-28 18:54:15,2020-10-28 18:55:27,1m - 12.332s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:54:15,2020-10-28 18:55:27,1m - 12.329s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.111,,,2020-10-28 18:55:27,2020-10-28 18:55:50,23.001s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:55:27,2020-10-28 18:55:50,22.908s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 18:55:50,2020-10-28 18:56:05,15.002s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:55:50,2020-10-28 18:56:05,14.898s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 18:56:05,2020-10-28 18:56:21,15.376s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:56:05,2020-10-28 18:56:21,15.291s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-28 18:56:21,2020-10-28 18:56:37,16.515s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:56:21,2020-10-28 18:56:37,16.414s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-28 18:56:37,2020-10-28 18:56:57,19.733s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:56:37,2020-10-28 18:56:57,19.630s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-28 18:56:57,2020-10-28 18:57:17,20.309s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:56:57,2020-10-28 18:57:17,20.207s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.111,,,2020-10-28 18:57:17,2020-10-28 18:57:55,38.273s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:57:17,2020-10-28 18:57:55,38.168s,FAILED
