Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_CONTRACT_DISPATCHER_BPKB,Chrome 87.0.4280.88,,,2020-12-21 18:32:45,2020-12-21 18:48:08,15m - 23.172s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:32:45,2020-12-21 18:32:48,3.168s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:32:45,2020-12-21 18:32:48,2.993s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB,Chrome 87.0.4280.88,,,2020-12-21 18:32:48,2020-12-21 18:33:26,38.054s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:32:49,2020-12-21 18:33:26,37.849s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:33:26,2020-12-21 18:33:27,0.877s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:33:26,2020-12-21 18:33:27,0.874s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes,Chrome 87.0.4280.88,,,2020-12-21 18:33:27,2020-12-21 18:34:08,40.405s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:33:27,2020-12-21 18:34:08,40.318s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:34:08,2020-12-21 18:34:09,1.165s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:34:08,2020-12-21 18:34:09,1.162s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type,Chrome 87.0.4280.88,,,2020-12-21 18:34:09,2020-12-21 18:34:44,34.652s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:34:09,2020-12-21 18:34:44,34.575s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:34:44,2020-12-21 18:34:44,0.828s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:34:44,2020-12-21 18:34:44,0.825s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/PIck_Mistake_Without_Write_Textarea_Note_Before,Chrome 87.0.4280.88,,,2020-12-21 18:34:44,2020-12-21 18:35:19,34.723s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/PIck_Mistake_Without_Write_Textarea_Note_Before.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:34:44,2020-12-21 18:35:19,34.647s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:35:19,2020-12-21 18:35:20,0.804s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:35:19,2020-12-21 18:35:20,0.801s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Write_Textarea_Note_After,Chrome 87.0.4280.88,,,2020-12-21 18:35:20,2020-12-21 18:35:55,35.406s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Write_Textarea_Note_After.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:35:20,2020-12-21 18:35:55,35.331s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:35:55,2020-12-21 18:35:56,1.011s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:35:55,2020-12-21 18:35:56,1.008s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Column_PROCESSED_Turn_N_When_Status_RELEASE_BPKB,Chrome 87.0.4280.88,,,2020-12-21 18:35:56,2020-12-21 18:46:20,10m - 23.564s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Column_PROCESSED_Turn_N_When_Status_RELEASE_BPKB.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:35:56,2020-12-21 18:46:20,10m - 23.488s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users,Chrome 87.0.4280.88,,,2020-12-21 18:46:20,2020-12-21 18:46:44,24.448s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:46:20,2020-12-21 18:46:44,24.370s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/BPKB_Does_Not_Exist_in_Contract_Dispatcher_Menu,Chrome 87.0.4280.88,,,2020-12-21 18:46:44,2020-12-21 18:47:25,40.493s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/BPKB_Does_Not_Exist_in_Contract_Dispatcher_Menu.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:46:44,2020-12-21 18:47:25,40.412s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 18:47:25,2020-12-21 18:48:08,43.367s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:47:25,2020-12-21 18:48:08,43.357s,FAILED
