Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 86.0.4240.183,,,2020-11-09 14:28:48,2020-11-09 14:32:47,3m - 58.578s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.183,,,2020-11-09 14:28:48,2020-11-09 14:28:51,3.002s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:28:48,2020-11-09 14:28:51,2.824s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 86.0.4240.183,,,2020-11-09 14:28:51,2020-11-09 14:29:33,42.006s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:28:51,2020-11-09 14:29:33,41.868s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 86.0.4240.183,,,2020-11-09 14:29:33,2020-11-09 14:30:27,53.300s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:29:33,2020-11-09 14:30:27,53.204s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 86.0.4240.183,,,2020-11-09 14:30:27,2020-11-09 14:30:28,1.017s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:30:27,2020-11-09 14:30:28,0.926s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 86.0.4240.183,,,2020-11-09 14:30:28,2020-11-09 14:30:42,14.657s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateaway_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:30:28,2020-11-09 14:30:42,14.578s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Update STATUS SUCCESS,Chrome 86.0.4240.183,,,2020-11-09 14:30:42,2020-11-09 14:30:43,0.697s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Update_STATUS_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:30:42,2020-11-09 14:30:43,0.590s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 86.0.4240.183,,,2020-11-09 14:30:43,2020-11-09 14:30:58,15.009s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:30:43,2020-11-09 14:30:58,14.925s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status SUCCESS,Chrome 86.0.4240.183,,,2020-11-09 14:30:58,2020-11-09 14:31:17,18.535s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:30:58,2020-11-09 14:31:17,18.448s,PASSED
,,,,,,,
