Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,,,,2020-09-24 00:15:25,2020-09-24 00:15:35,10.945s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,,,,2020-09-24 00:15:25,2020-09-24 00:15:28,3.063s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",,,,2020-09-24 00:15:25,2020-09-24 00:15:28,2.872s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,,,,2020-09-24 00:15:28,2020-09-24 00:15:29,1.431s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",,,,2020-09-24 00:15:28,2020-09-24 00:15:29,1.325s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,,,,2020-09-24 00:15:29,2020-09-24 00:15:31,1.698s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",,,,2020-09-24 00:15:29,2020-09-24 00:15:31,1.573s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,,,,2020-09-24 00:15:31,2020-09-24 00:15:32,1.378s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateaway Customer Search_By_KTP.feature"")",,,,2020-09-24 00:15:31,2020-09-24 00:15:32,1.293s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,,,,2020-09-24 00:15:32,2020-09-24 00:15:34,1.393s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",,,,2020-09-24 00:15:32,2020-09-24 00:15:34,1.304s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail,,,,2020-09-24 00:15:34,2020-09-24 00:15:35,1.457s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail.feature"")",,,,2020-09-24 00:15:34,2020-09-24 00:15:35,1.334s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete KTPNumber From DB,,,,2020-09-24 00:15:35,2020-09-24 00:15:35,0.320s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",,,,2020-09-24 00:15:35,2020-09-24 00:15:35,0.215s,FAILED
