Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Contract_Dispatcher_Mistake_Matrix,Chrome 87.0.4280.88,,,2020-12-22 07:45:33,2020-12-22 09:41:49,1h - 56m - 15.539s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Contract Dispatcher BUKALAPAK B2B,Chrome 87.0.4280.88,,,2020-12-22 07:45:33,2020-12-22 09:40:27,1h - 54m - 53.729s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Contract_Dispatcher_BUKALAPAK_B2B.feature"")",Chrome 87.0.4280.88,,,2020-12-22 07:45:33,2020-12-22 09:40:27,1h - 54m - 53.553s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/TOKOPEDIA/Contract_Dispatcher_TOKOPEDIA,Chrome 87.0.4280.88,,,2020-12-22 09:40:27,2020-12-22 09:41:49,1m - 21.653s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/TOKOPEDIA/Contract_Dispatcher_TOKOPEDIA.feature"")",Chrome 87.0.4280.88,,,2020-12-22 09:40:27,2020-12-22 09:41:49,1m - 21.569s,FAILED
