Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:41:59,2020-10-28 16:42:16,16.381s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:42:00,2020-10-28 16:42:16,16.294s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.111,,,2020-10-28 16:42:16,2020-10-28 16:42:17,0.999s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:42:16,2020-10-28 16:42:17,0.912s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-28 16:42:17,2020-10-28 16:43:32,1m - 15.205s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:42:17,2020-10-28 16:43:32,1m - 15.202s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.111,,,2020-10-28 16:43:32,2020-10-28 16:43:54,21.997s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:43:32,2020-10-28 16:43:54,21.912s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:43:54,2020-10-28 16:44:09,14.615s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:43:54,2020-10-28 16:44:09,14.534s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:44:09,2020-10-28 16:44:24,15.710s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:44:09,2020-10-28 16:44:24,15.631s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-28 16:44:24,2020-10-28 16:44:40,16.043s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:44:24,2020-10-28 16:44:40,15.962s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-28 16:44:40,2020-10-28 16:45:01,20.796s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:44:40,2020-10-28 16:45:01,20.712s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-28 16:45:01,2020-10-28 16:45:22,20.661s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:45:01,2020-10-28 16:45:22,20.576s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.111,,,2020-10-28 16:45:22,2020-10-28 16:45:45,22.764s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:45:22,2020-10-28 16:45:45,22.681s,FAILED
