Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 15:37:09,2021-01-21 15:41:22,4m - 12.978s,FAILED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_View_Detail_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 15:37:09,2021-01-21 15:37:54,45.068s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/View_Detail_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 15:37:09,2021-01-21 15:37:54,44.845s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Search_by_Contract_Number_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 15:37:54,2021-01-21 15:38:01,6.734s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Search_by_Contract_Number_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 15:37:54,2021-01-21 15:38:01,6.630s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Search_by_STATUS_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 15:38:01,2021-01-21 15:41:12,3m - 11.555s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Search_by_STATUS_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 15:38:01,2021-01-21 15:41:12,3m - 11.474s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Export_Data_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 15:41:12,2021-01-21 15:41:22,9.358s,FAILED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Export_Data_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 15:41:12,2021-01-21 15:41:22,9.273s,FAILED
