Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Search_Invoice,Chrome 84.0.4147.135,,,2020-09-01 00:58:30,2020-09-01 00:59:06,36.617s,PASSED
,,,,,,,
Test Cases/IST_Real/TRIS/Search_Invoice,Chrome 84.0.4147.135,,,2020-09-01 00:58:30,2020-09-01 00:59:06,36.426s,PASSED
"runFeatureFile(""Include/features/IST_Real/TRIS/Search_Invoice.feature"")",Chrome 84.0.4147.135,,,2020-09-01 00:58:30,2020-09-01 00:59:06,36.255s,PASSED
