Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RTD,,,,2020-10-26 16:24:49,2020-10-26 16:25:13,23.689s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Not_Supported_Bank,,,,2020-10-26 16:24:49,2020-10-26 16:24:52,3.238s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Not_Supported_Bank.feature"")",,,,2020-10-26 16:24:49,2020-10-26 16:24:52,3.060s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Eligible_to_Disburse,,,,2020-10-26 16:24:52,2020-10-26 16:24:54,1.553s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Eligible_to_Disburse.feature"")",,,,2020-10-26 16:24:53,2020-10-26 16:24:54,1.461s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Ready_to_Disburse,,,,2020-10-26 16:24:54,2020-10-26 16:24:56,2.106s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Ready_to_Disburse.feature"")",,,,2020-10-26 16:24:54,2020-10-26 16:24:56,2.022s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_for_Approval_from_InPayment,,,,2020-10-26 16:24:56,2020-10-26 16:24:58,1.443s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_for_Approval_from_InPayment.feature"")",,,,2020-10-26 16:24:56,2020-10-26 16:24:58,1.341s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_DONE,,,,2020-10-26 16:24:58,2020-10-26 16:24:59,1.640s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_DONE.feature"")",,,,2020-10-26 16:24:58,2020-10-26 16:24:59,1.559s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Approval_From_Risk,,,,2020-10-26 16:24:59,2020-10-26 16:25:01,1.421s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Approval_From_Risk.feature"")",,,,2020-10-26 16:24:59,2020-10-26 16:25:01,1.339s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Manual_DIsbursment,,,,2020-10-26 16:25:01,2020-10-26 16:25:04,3.606s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Manual_DIsbursment.feature"")",,,,2020-10-26 16:25:01,2020-10-26 16:25:04,3.522s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_is_Not_Eligible_to_Disburse,,,,2020-10-26 16:25:04,2020-10-26 16:25:05,1.014s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_is_Not_Eligible_to_Disburse.feature"")",,,,2020-10-26 16:25:04,2020-10-26 16:25:05,0.915s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Insufficient_Fund,,,,2020-10-26 16:25:05,2020-10-26 16:25:07,1.567s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Insufficient_Fund.feature"")",,,,2020-10-26 16:25:05,2020-10-26 16:25:07,1.488s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_System_Error,,,,2020-10-26 16:25:07,2020-10-26 16:25:08,1.277s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_System_Error.feature"")",,,,2020-10-26 16:25:07,2020-10-26 16:25:08,1.196s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Success_to_Disburse,,,,2020-10-26 16:25:08,2020-10-26 16:25:10,1.603s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Success_to_Disburse.feature"")",,,,2020-10-26 16:25:08,2020-10-26 16:25:10,1.525s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Invalid_Bank_Account,,,,2020-10-26 16:25:10,2020-10-26 16:25:12,1.898s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Invalid_Bank_Account.feature"")",,,,2020-10-26 16:25:10,2020-10-26 16:25:12,1.821s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Partner_Confirmation,,,,2020-10-26 16:25:12,2020-10-26 16:25:13,1.071s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Partner_Confirmation.feature"")",,,,2020-10-26 16:25:12,2020-10-26 16:25:13,0.991s,PASSED
