Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_CONTRACT_DISPATCHER_BPKB,Chrome 86.0.4240.80,,,2020-10-14 13:05:43,2020-10-14 13:07:10,1m - 27.939s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:05:43,2020-10-14 13:05:46,2.875s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:05:43,2020-10-14 13:05:46,2.700s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB,Chrome 86.0.4240.80,,,2020-10-14 13:05:46,2020-10-14 13:06:41,54.952s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:05:46,2020-10-14 13:06:41,54.740s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:06:41,2020-10-14 13:06:41,0.947s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:06:41,2020-10-14 13:06:41,0.943s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes,Chrome 86.0.4240.80,,,2020-10-14 13:06:42,2020-10-14 13:07:10,28.997s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:06:42,2020-10-14 13:07:10,28.915s,FAILED
