Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 86.0.4240.111,,,2020-10-28 18:45:39,2020-10-28 18:49:26,3m - 46.970s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 86.0.4240.111,,,2020-10-28 18:45:40,2020-10-28 18:46:22,41.895s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:45:40,2020-10-28 18:46:22,41.717s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 86.0.4240.111,,,2020-10-28 18:46:22,2020-10-28 18:47:15,53.488s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:46:22,2020-10-28 18:47:15,53.348s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 86.0.4240.111,,,2020-10-28 18:47:15,2020-10-28 18:47:16,1.162s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:47:15,2020-10-28 18:47:16,1.074s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 86.0.4240.111,,,2020-10-28 18:47:16,2020-10-28 18:47:30,14.123s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateaway_Customer_Search_By_KTP.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:47:16,2020-10-28 18:47:30,14.043s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 86.0.4240.111,,,2020-10-28 18:47:30,2020-10-28 18:47:45,14.373s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:47:30,2020-10-28 18:47:45,14.255s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status FAILED,Chrome 86.0.4240.111,,,2020-10-28 18:47:45,2020-10-28 18:47:59,14.165s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_FAILED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:47:45,2020-10-28 18:47:59,14.079s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-28 18:47:59,2020-10-28 18:48:15,16.071s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:47:59,2020-10-28 18:48:15,15.955s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-28 18:48:15,2020-10-28 18:48:34,19.225s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:48:15,2020-10-28 18:48:34,19.144s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-28 18:48:34,2020-10-28 18:48:54,19.388s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:48:34,2020-10-28 18:48:54,19.273s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status SUCCESS,Chrome 86.0.4240.111,,,2020-10-28 18:48:54,2020-10-28 18:49:12,18.093s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:48:54,2020-10-28 18:49:12,18.006s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status FAILED,Chrome 86.0.4240.111,,,2020-10-28 18:49:12,2020-10-28 18:49:26,14.777s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_FAILED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 18:49:12,2020-10-28 18:49:26,14.677s,PASSED
