Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:16:44,2020-11-23 15:16:46,1.292s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Pick Mistake Without Choose Dropdown Mistake Type,Chrome 87.0.4280.67,,,2020-11-23 15:16:46,2020-11-23 15:17:42,55.863s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:16:46,2020-11-23 15:17:42,55.781s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.67,,,2020-11-23 15:17:42,2020-11-23 15:17:43,1.148s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:17:42,2020-11-23 15:17:43,1.144s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Pick Mistake Without Write Textarea Note Before,Chrome 87.0.4280.67,,,2020-11-23 15:17:43,2020-11-23 15:19:02,1m - 19.294s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Pick_Mistake_Without_Write_Textarea_Note_Before.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:17:43,2020-11-23 15:19:02,1m - 19.219s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.67,,,2020-11-23 15:19:02,2020-11-23 15:19:03,1.387s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:19:02,2020-11-23 15:19:03,1.385s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Pick Mistake Without Write Textarea Note After,Chrome 87.0.4280.67,,,2020-11-23 15:19:03,2020-11-23 15:19:54,50.491s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Pick_Mistake_Without_Write_Textarea_Note_After.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:19:03,2020-11-23 15:19:54,50.409s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.67,,,2020-11-23 15:19:54,2020-11-23 15:19:55,0.967s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:19:54,2020-11-23 15:19:55,0.965s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Column PROCESSED Turn N When Status RELEASE BLIBLI,Chrome 87.0.4280.67,,,2020-11-23 15:19:55,2020-11-23 15:30:14,10m - 18.949s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Column_PROCESSED_Turn_N_When_Status_RELEASE_BLIBLI.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:19:55,2020-11-23 15:30:14,10m - 18.878s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users,Chrome 87.0.4280.67,,,2020-11-23 15:30:14,2020-11-23 15:30:49,35.469s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:30:14,2020-11-23 15:30:49,35.395s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Does not Exist in Contract Dispatcher Menu,Chrome 87.0.4280.67,,,2020-11-23 15:30:49,2020-11-23 15:31:37,47.344s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/BLIBLI_Does_Not_Exist_in_Contract_Dispatcher_Menu.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:30:49,2020-11-23 15:31:37,47.260s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/TC BLIBLI - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.67,,,2020-11-23 15:31:37,2020-11-23 15:31:58,21.692s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BLIBLI/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 87.0.4280.67,,,2020-11-23 15:31:37,2020-11-23 15:31:58,21.689s,PASSED
