Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Non_Customer,Chrome 85.0.4183.121,,,2020-09-23 22:15:13,2020-09-23 22:16:40,1m - 27.829s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Open Menu SLIK Gateway Non Customer,Chrome 85.0.4183.121,,,2020-09-23 22:15:13,2020-09-23 22:15:13,0.597s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/Open_Menu_SLIK_Gateway_Non_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:15:13,2020-09-23 22:15:13,0.370s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 85.0.4183.121,,,2020-09-23 22:15:13,2020-09-23 22:16:24,1m - 10.323s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:15:13,2020-09-23 22:16:24,1m - 10.191s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SELECT KTP NUMBER NON CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-23 22:16:24,2020-09-23 22:16:25,1.447s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SELECT_KTP_NUMBER_NON_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:16:24,2020-09-23 22:16:25,1.334s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-23 22:16:25,2020-09-23 22:16:39,14.344s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateaway Non Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:16:25,2020-09-23 22:16:39,14.256s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status APPROVED,Chrome 85.0.4183.121,,,2020-09-23 22:16:39,2020-09-23 22:16:40,0.179s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:16:40,2020-09-23 22:16:40,0.090s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail,Chrome 85.0.4183.121,,,2020-09-23 22:16:40,2020-09-23 22:16:40,0.179s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK_Gateway_Non_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:16:40,2020-09-23 22:16:40,0.094s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-23 22:16:40,2020-09-23 22:16:40,0.564s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:16:40,2020-09-23 22:16:40,0.462s,PASSED
