Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RTD,Chrome 87.0.4280.141,,,2021-01-22 10:51:23,2021-01-22 10:51:33,9.814s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Not_Supported_Bank,Chrome 87.0.4280.141,,,2021-01-22 10:51:24,2021-01-22 10:51:27,3.901s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Not_Supported_Bank.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:24,2021-01-22 10:51:27,3.710s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Eligible_to_Disburse,Chrome 87.0.4280.141,,,2021-01-22 10:51:27,2021-01-22 10:51:28,0.699s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Eligible_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:28,2021-01-22 10:51:28,0.547s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Ready_to_Disburse,Chrome 87.0.4280.141,,,2021-01-22 10:51:28,2021-01-22 10:51:29,0.408s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Ready_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:28,2021-01-22 10:51:29,0.317s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_for_Approval_from_InPayment,Chrome 87.0.4280.141,,,2021-01-22 10:51:29,2021-01-22 10:51:29,0.382s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_for_Approval_from_InPayment.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:29,2021-01-22 10:51:29,0.301s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_DONE,Chrome 87.0.4280.141,,,2021-01-22 10:51:29,2021-01-22 10:51:29,0.496s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_DONE.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:29,2021-01-22 10:51:29,0.412s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Approval_From_Risk,Chrome 87.0.4280.141,,,2021-01-22 10:51:29,2021-01-22 10:51:30,0.433s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Approval_From_Risk.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:30,2021-01-22 10:51:30,0.330s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Manual_DIsbursment,Chrome 87.0.4280.141,,,2021-01-22 10:51:30,2021-01-22 10:51:30,0.560s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Manual_DIsbursment.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:30,2021-01-22 10:51:30,0.479s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_is_Not_Eligible_to_Disburse,Chrome 87.0.4280.141,,,2021-01-22 10:51:30,2021-01-22 10:51:31,0.591s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_is_Not_Eligible_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:31,2021-01-22 10:51:31,0.504s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Insufficient_Fund,Chrome 87.0.4280.141,,,2021-01-22 10:51:31,2021-01-22 10:51:32,0.558s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Insufficient_Fund.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:31,2021-01-22 10:51:32,0.474s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_System_Error,Chrome 87.0.4280.141,,,2021-01-22 10:51:32,2021-01-22 10:51:32,0.464s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_System_Error.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:32,2021-01-22 10:51:32,0.372s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Success_to_Disburse,Chrome 87.0.4280.141,,,2021-01-22 10:51:32,2021-01-22 10:51:32,0.357s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Success_to_Disburse.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:32,2021-01-22 10:51:32,0.268s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Failed_Due_to_Invalid_Bank_Account,Chrome 87.0.4280.141,,,2021-01-22 10:51:32,2021-01-22 10:51:33,0.351s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Failed_Due_to_Invalid_Bank_Account.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:33,2021-01-22 10:51:33,0.271s,PASSED
,,,,,,,
Test Cases/RTD/TC_Check_MPF_Waiting_Partner_Confirmation,Chrome 87.0.4280.141,,,2021-01-22 10:51:33,2021-01-22 10:51:33,0.377s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Check_MPF_Waiting_Partner_Confirmation.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:51:33,2021-01-22 10:51:33,0.297s,PASSED
