Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DRC_IST_Tracker,Chrome 87.0.4280.88,,,2020-12-09 05:25:14,2020-12-09 05:27:30,2m - 16.289s,FAILED
,,,,,,,
Test Cases/DRC/IST_Tracker/DRC_IST_Tracker-Connection_to_LDAP,Chrome 87.0.4280.88,,,2020-12-09 05:25:14,2020-12-09 05:25:23,9.111s,PASSED
"runFeatureFile(""Include/features/DRC/IST_Tracker/Connection_to_LDAP.feature"")",Chrome 87.0.4280.88,,,2020-12-09 05:25:14,2020-12-09 05:25:23,8.839s,PASSED
,,,,,,,
Test Cases/DRC/IST_Tracker/DRC_IST_Tracker-Connection_to_Database,Chrome 87.0.4280.88,,,2020-12-09 05:25:23,2020-12-09 05:25:54,30.890s,PASSED
"runFeatureFile(""Include/features/DRC/IST_Tracker/Connection_to_Database.feature"")",Chrome 87.0.4280.88,,,2020-12-09 05:25:23,2020-12-09 05:25:54,30.799s,PASSED
,,,,,,,
Test Cases/DRC/IST_Tracker/DRC_IST_Tracker-Connection_to_CZ,Chrome 87.0.4280.88,,,2020-12-09 05:25:54,2020-12-09 05:27:09,1m - 14.650s,PASSED
"runFeatureFile(""Include/features/DRC/IST_Tracker/Connection_to_CZ.feature"")",Chrome 87.0.4280.88,,,2020-12-09 05:25:54,2020-12-09 05:27:09,1m - 14.567s,PASSED
,,,,,,,
Test Cases/DRC/IST_Tracker/DRC_IST_Tracker-Connection_to_Oasys,Chrome 87.0.4280.88,,,2020-12-09 05:27:09,2020-12-09 05:27:23,14.387s,FAILED
"runFeatureFile(""Include/features/DRC/IST_Tracker/Connection_to_Oasys.feature"")",Chrome 87.0.4280.88,,,2020-12-09 05:27:09,2020-12-09 05:27:23,14.302s,FAILED
,,,,,,,
Test Cases/DRC/IST_Tracker/DRC_IST_Tracker-Send_Email,Chrome 87.0.4280.88,,,2020-12-09 05:27:23,2020-12-09 05:27:30,7.056s,PASSED
"runFeatureFile(""Include/features/DRC/IST_Tracker/Send_Email.feature"")",Chrome 87.0.4280.88,,,2020-12-09 05:27:23,2020-12-09 05:27:30,6.971s,PASSED
