Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_CONTRACT_DISPATCHER_BPKB,Chrome 86.0.4240.80,,,2020-10-14 13:07:54,2020-10-14 13:09:00,1m - 6.189s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes,Chrome 86.0.4240.80,,,2020-10-14 13:07:54,2020-10-14 13:09:00,1m - 5.983s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:07:54,2020-10-14 13:09:00,1m - 5.795s,FAILED
