Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_CONTRACT_DISPATCHER_BPKB,Chrome 86.0.4240.80,,,2020-10-14 13:12:01,2020-10-14 13:19:33,7m - 31.888s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:12:01,2020-10-14 13:12:04,3.220s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:12:01,2020-10-14 13:12:04,3.040s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB,Chrome 86.0.4240.80,,,2020-10-14 13:12:04,2020-10-14 13:13:00,55.152s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Contract_Dispatcher_BPKB.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:12:05,2020-10-14 13:13:00,55.072s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:13:00,2020-10-14 13:13:00,0.861s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:13:00,2020-10-14 13:13:00,0.857s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes,Chrome 86.0.4240.80,,,2020-10-14 13:13:00,2020-10-14 13:14:15,1m - 14.696s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Claim_Contract_BPKB_then_Save_it_Without_Register_Any_Mistakes.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:13:01,2020-10-14 13:14:15,1m - 14.617s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:14:15,2020-10-14 13:14:16,1.205s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:14:15,2020-10-14 13:14:16,1.202s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type,Chrome 86.0.4240.80,,,2020-10-14 13:14:16,2020-10-14 13:15:06,49.950s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:14:16,2020-10-14 13:15:06,49.872s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:15:06,2020-10-14 13:15:07,0.787s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:15:06,2020-10-14 13:15:07,0.783s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/PIck_Mistake_Without_Write_Textarea_Note_Before,Chrome 86.0.4240.80,,,2020-10-14 13:15:07,2020-10-14 13:15:59,51.721s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_BPKB/PIck_Mistake_Without_Write_Textarea_Note_Before.feature"")",Chrome 86.0.4240.80,,,2020-10-14 13:15:07,2020-10-14 13:15:59,51.646s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_BPKB/Update_Tbl_CDS_CDC_TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-14 13:15:59,2020-10-14 13:16:00,0.785s,PASSED
