Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Dashboard_for_CCC_OCS,Chrome 87.0.4280.141,,,2021-01-22 10:52:08,2021-01-22 10:56:05,3m - 57.437s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for CCC OCS/TC_Search_by_Status,Chrome 87.0.4280.141,,,2021-01-22 10:52:08,2021-01-22 10:55:07,2m - 59.564s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_CCC_OCS/Search_by_STATUS_CCC_OCS.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:52:08,2021-01-22 10:55:07,2m - 59.392s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for CCC OCS/TC_Search_by_Contract_Number_CCC_OCS,Chrome 87.0.4280.141,,,2021-01-22 10:55:08,2021-01-22 10:55:14,6.709s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_CCC_OCS/Search_by_Contract_Number_CCC_OCS.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:55:08,2021-01-22 10:55:14,6.626s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for CCC OCS/TC_View_Detail_CCC_OCS,Chrome 87.0.4280.141,,,2021-01-22 10:55:14,2021-01-22 10:55:55,41.223s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_CCC_OCS/View_Detail_CCC_OCS.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:55:14,2021-01-22 10:55:55,41.137s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for CCC OCS/TC_Export_Data_CCC_OCS,Chrome 87.0.4280.141,,,2021-01-22 10:55:55,2021-01-22 10:56:05,9.741s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_CCC_OCS/Export_Data_CCC_OCS.feature"")",Chrome 87.0.4280.141,,,2021-01-22 10:55:56,2021-01-22 10:56:05,9.661s,PASSED
