Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status REQUESTED,Chrome 86.0.4240.111,,,2020-10-28 16:29:07,2020-10-28 16:29:18,11.156s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_REQUESTED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:29:07,2020-10-28 16:29:18,11.062s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status REQUESTED,Chrome 86.0.4240.111,,,2020-10-28 16:29:18,2020-10-28 16:29:32,14.595s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_REQUESTED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:29:18,2020-10-28 16:29:32,14.487s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Approve KTP Number,Chrome 86.0.4240.111,,,2020-10-28 16:29:32,2020-10-28 16:29:50,17.375s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Approve_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:29:33,2020-10-28 16:29:50,17.283s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:29:50,2020-10-28 16:30:32,41.727s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:29:50,2020-10-28 16:30:32,41.626s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.111,,,2020-10-28 16:30:32,2020-10-28 16:30:32,0.817s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:30:32,2020-10-28 16:30:32,0.731s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-28 16:30:32,2020-10-28 16:31:47,1m - 15.116s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:30:32,2020-10-28 16:31:47,1m - 15.111s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.111,,,2020-10-28 16:31:47,2020-10-28 16:32:28,40.563s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:31:48,2020-10-28 16:32:28,40.475s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:32:28,2020-10-28 16:33:09,41.074s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:32:28,2020-10-28 16:33:09,40.993s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-28 16:33:09,2020-10-28 16:33:58,48.559s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:33:09,2020-10-28 16:33:58,48.472s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-28 16:33:58,2020-10-28 16:34:23,24.859s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:33:58,2020-10-28 16:34:23,24.754s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-28 16:34:23,2020-10-28 16:34:43,20.251s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:34:23,2020-10-28 16:34:43,20.172s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-28 16:34:43,2020-10-28 16:35:02,19.672s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:34:43,2020-10-28 16:35:02,19.586s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.111,,,2020-10-28 16:35:02,2020-10-28 16:35:45,42.204s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-28 16:35:03,2020-10-28 16:35:45,42.121s,FAILED
