Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Partner_Disbursement_SBO,Chrome 87.0.4280.141,,,2021-01-21 17:30:29,2021-01-21 17:34:43,4m - 13.410s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement SBO/TC_Search_by_STATUS,Chrome 87.0.4280.141,,,2021-01-21 17:30:30,2021-01-21 17:34:22,3m - 52.752s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner Disbursement SBO/Search_by_STATUS.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:30:30,2021-01-21 17:34:22,3m - 52.541s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement SBO/TC_Search_by_OrderID,Chrome 87.0.4280.141,,,2021-01-21 17:34:22,2021-01-21 17:34:33,10.498s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner Disbursement SBO/Search_by_OrderID.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:34:22,2021-01-21 17:34:33,10.414s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement SBO/TC_Search_by_Contract_Number,Chrome 87.0.4280.141,,,2021-01-21 17:34:33,2021-01-21 17:34:43,9.976s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner Disbursement SBO/Search_by_Contract_Number.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:34:33,2021-01-21 17:34:43,9.896s,PASSED
