Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Partner_Disbursement,Chrome 87.0.4280.141,,,2021-01-21 16:06:06,2021-01-21 16:14:41,8m - 34.625s,FAILED
,,,,,,,
Test Cases/RTD/Partner Disbursement/TC_Search_by_STATUS,Chrome 87.0.4280.141,,,2021-01-21 16:06:06,2021-01-21 16:14:02,7m - 56.173s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner_Disbursement/Search_by_STATUS.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:06:06,2021-01-21 16:14:02,7m - 55.992s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement/TC_Export_Data,Chrome 87.0.4280.141,,,2021-01-21 16:14:02,2021-01-21 16:14:12,9.770s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner_Disbursement/Export_Data.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:14:02,2021-01-21 16:14:12,9.684s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement/TC_Search_by_OrderID,Chrome 87.0.4280.141,,,2021-01-21 16:14:12,2021-01-21 16:14:16,3.511s,FAILED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner_Disbursement/Search_by_OrderID.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:14:12,2021-01-21 16:14:16,3.427s,FAILED
,,,,,,,
Test Cases/RTD/Partner Disbursement/TC_Search_by_Contract_Number,Chrome 87.0.4280.141,,,2021-01-21 16:14:16,2021-01-21 16:14:23,7.164s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner_Disbursement/Search_by_Contract_Number.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:14:16,2021-01-21 16:14:23,7.076s,PASSED
,,,,,,,
Test Cases/RTD/Partner Disbursement/TC_Hold_Payment,Chrome 87.0.4280.141,,,2021-01-21 16:14:23,2021-01-21 16:14:41,17.826s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Partner_Disbursement/Hold_Payment.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:14:23,2021-01-21 16:14:41,17.747s,PASSED
