Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 17:26:01,2021-01-21 17:29:45,3m - 44.570s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_View_Detail_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 17:26:01,2021-01-21 17:26:46,44.739s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/View_Detail_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:26:01,2021-01-21 17:26:46,44.492s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Search_by_Contract_Number_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 17:26:46,2021-01-21 17:26:53,6.981s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Search_by_Contract_Number_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:26:46,2021-01-21 17:26:53,6.856s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Search_by_STATUS_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 17:26:53,2021-01-21 17:29:36,2m - 42.921s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Search_by_STATUS_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:26:53,2021-01-21 17:29:36,2m - 42.832s,PASSED
,,,,,,,
Test Cases/RTD/Disbursement Dashboard/TC_Export_Data_Disbursement_Dashboard,Chrome 87.0.4280.141,,,2021-01-21 17:29:36,2021-01-21 17:29:45,9.694s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Disbursement_Dashboard/Export_Data_Disbursement_Dashboard.feature"")",Chrome 87.0.4280.141,,,2021-01-21 17:29:36,2021-01-21 17:29:45,9.611s,PASSED
