Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Send_Email_Handling,Chrome 87.0.4280.88,,,2020-12-21 18:32:21,2020-12-21 18:32:32,11.303s,PASSED
,,,,,,,
Test Cases/IST_Real/TRIS/Send_Email_Handling,Chrome 87.0.4280.88,,,2020-12-21 18:32:21,2020-12-21 18:32:32,11.121s,PASSED
"runFeatureFile(""Include/features/IST_Real/TRIS/Send_Email_Handling.feature"")",Chrome 87.0.4280.88,,,2020-12-21 18:32:21,2020-12-21 18:32:32,10.939s,PASSED
