Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Dashboard_for_BO_In_Payment,Chrome 88.0.4324.146,,,2021-02-05 13:28:10,2021-02-05 13:32:56,4m - 46.041s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Search_by_Status,Chrome 88.0.4324.146,,,2021-02-05 13:28:10,2021-02-05 13:31:06,2m - 55.800s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Search_by_Status.feature"")",Chrome 88.0.4324.146,,,2021-02-05 13:28:10,2021-02-05 13:31:06,2m - 55.628s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_View_Detail,Chrome 88.0.4324.146,,,2021-02-05 13:31:06,2021-02-05 13:31:49,43.108s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/View_Detail.feature"")",Chrome 88.0.4324.146,,,2021-02-05 13:31:06,2021-02-05 13:31:49,42.999s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Export_Data,Chrome 88.0.4324.146,,,2021-02-05 13:31:49,2021-02-05 13:32:03,13.662s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Export_Data.feature"")",Chrome 88.0.4324.146,,,2021-02-05 13:31:49,2021-02-05 13:32:03,13.580s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Generate_Outpayment,Chrome 88.0.4324.146,,,2021-02-05 13:32:03,2021-02-05 13:32:43,40.674s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Generate_Outpayment.feature"")",Chrome 88.0.4324.146,,,2021-02-05 13:32:03,2021-02-05 13:32:43,40.598s,PASSED
,,,,,,,
Test Cases/RTD/Dashboard for BO in Payment/TC_Search_by_Contract_Number,Chrome 88.0.4324.146,,,2021-02-05 13:32:43,2021-02-05 13:32:56,12.623s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Dashboard_for_BO_In_Payment/Search_by_Contract_Number.feature"")",Chrome 88.0.4324.146,,,2021-02-05 13:32:43,2021-02-05 13:32:56,12.538s,PASSED
