Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 19:30:18,2020-12-21 19:32:53,2m - 35.308s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:30:18,2020-12-21 19:32:53,2m - 35.296s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Pick Mistake Without Write Textarea Note Before,Chrome 87.0.4280.88,,,2020-12-21 19:32:53,2020-12-21 19:35:55,3m - 1.689s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Pick_Mistake_Without_Write_Textarea_Note_Before.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:32:53,2020-12-21 19:35:55,3m - 1.609s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 19:35:55,2020-12-21 19:38:29,2m - 34.122s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:35:55,2020-12-21 19:38:29,2m - 34.110s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Pick Mistake Without Write Textarea Note After,Chrome 87.0.4280.88,,,2020-12-21 19:38:29,2020-12-21 19:41:59,3m - 30.552s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Pick_Mistake_Without_Write_Textarea_Note_After.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:38:29,2020-12-21 19:41:59,3m - 30.464s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-21 19:41:59,2020-12-21 19:42:00,0.359s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:41:59,2020-12-21 19:42:00,0.356s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Column PROCESSED Turn N When Status RELEASE BUKALAPAK B2B,Chrome 87.0.4280.88,,,2020-12-21 19:42:00,2020-12-21 19:43:54,1m - 54.836s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Column_PROCESSED_Turn_N_When_Status_RELEASE_BUKALAPAK_B2B.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:42:00,2020-12-21 19:43:54,1m - 54.758s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users,Chrome 87.0.4280.88,,,2020-12-21 19:43:54,2020-12-21 19:43:56,1.946s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:43:55,2020-12-21 19:43:56,1.860s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Does not Exist in Contract Dispatcher Menu,Chrome 87.0.4280.88,,,2020-12-21 19:43:56,2020-12-22 07:45:28,12h - 1m - 31.598s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/BUKALAPAK_B2B_Does_Not_Exist_in_Contract_Dispatcher_Menu.feature"")",Chrome 87.0.4280.88,,,2020-12-21 19:43:56,2020-12-22 07:45:28,12h - 1m - 31.535s,FAILED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 87.0.4280.88,,,2020-12-22 07:45:28,2020-12-22 07:45:28,0.092s,FAILED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 87.0.4280.88,,,2020-12-22 07:45:28,2020-12-22 07:45:28,0.088s,FAILED
