Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_SLIK_Gateway_Customer,Chrome 85.0.4183.121,,,2020-09-23 22:12:18,2020-09-23 22:14:45,2m - 27.076s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Open Menu SLIK Gateway Customer,Chrome 85.0.4183.121,,,2020-09-23 22:12:18,2020-09-23 22:12:58,40.324s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Open_Menu_SLIK_Gateway_Customer.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:12:18,2020-09-23 22:12:58,40.142s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Checking,Chrome 85.0.4183.121,,,2020-09-23 22:12:58,2020-09-23 22:13:51,53.074s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateway Customer Checking.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:12:58,2020-09-23 22:13:51,52.964s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SELECT KTP NUMBER CUSTOMER from DB,Chrome 85.0.4183.121,,,2020-09-23 22:13:51,2020-09-23 22:13:52,1.082s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SELECT_KTP_NUMBER_CUSTOMER_from_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:13:51,2020-09-23 22:13:52,0.994s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateaway Customer Search By KTP,Chrome 85.0.4183.121,,,2020-09-23 22:13:52,2020-09-23 22:14:07,14.610s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK Gateaway Customer Search_By_KTP.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:13:52,2020-09-23 22:14:07,14.524s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status SUCCESS,Chrome 85.0.4183.121,,,2020-09-23 22:14:07,2020-09-23 22:14:21,14.311s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_SUCCESS.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:14:07,2020-09-23 22:14:21,14.224s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail,Chrome 85.0.4183.121,,,2020-09-23 22:14:21,2020-09-23 22:14:44,22.761s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:14:21,2020-09-23 22:14:44,22.654s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Delete KTPNumber From DB,Chrome 85.0.4183.121,,,2020-09-23 22:14:44,2020-09-23 22:14:45,0.699s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 85.0.4183.121,,,2020-09-23 22:14:44,2020-09-23 22:14:45,0.603s,PASSED
