Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Hold_Payment_Configuration,Chrome 87.0.4280.141,,,2021-01-21 16:14:55,2021-01-21 16:16:30,1m - 34.738s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Release_Schedule,Chrome 87.0.4280.141,,,2021-01-21 16:14:55,2021-01-21 16:15:10,15.195s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Release_Schedule.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:14:55,2021-01-21 16:15:10,15.003s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Add_New_Schedule,Chrome 87.0.4280.141,,,2021-01-21 16:15:10,2021-01-21 16:15:33,22.631s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Add_New_Schedule.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:15:10,2021-01-21 16:15:33,22.541s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Date_is_NULL,Chrome 87.0.4280.141,,,2021-01-21 16:15:33,2021-01-21 16:16:11,37.981s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Date_is_NULL.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:15:33,2021-01-21 16:16:11,37.897s,PASSED
,,,,,,,
Test Cases/RTD/Hold Payment Configuration/TC_Start_Date_Greater_than_Release_Date,Chrome 87.0.4280.141,,,2021-01-21 16:16:11,2021-01-21 16:16:30,18.765s,PASSED
"runFeatureFile(""Include/features/IST_Real/RTD/Hold Payment Configuration/Start_Date_Greater_than_Release_Date.feature"")",Chrome 87.0.4280.141,,,2021-01-21 16:16:11,2021-01-21 16:16:30,18.684s,PASSED
